rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_h_value
exangcp >= 0.5 & oldpeakcp >= 0.55 & thalcp >= 1.5 & agecp >= 37.5 & comcp < 0.5 & thalachcp < 160.5,0.5,0.3394495412844037,1.0,0.3394495412844037,0.5,0.05
exangcp >= 0.5 & oldpeakcp >= 0.55 & thalcp >= 1.5 & thalachcp >= 110.0 & comcp < 0.5 & thalachcp < 160.5,0.5,0.3027522935779816,1.0,0.3027522935779816,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & comcp < 0.5,0.5,0.2752293577981651,1.0,0.2752293577981651,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 37.5 & comcp < 0.5,0.5,0.2935779816513761,1.0,0.2935779816513761,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & agecp >= 56.5 & comcp < 0.5 & cholcp < 272.5 & thalachcp < 160.5,0.5,0.128440366972477,1.0,0.128440366972477,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & agecp >= 56.5 & comcp < 0.5 & thalachcp < 160.5,0.5,0.1743119266055046,1.0,0.1743119266055046,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & agecp >= 56.5 & thalachcp >= 110.0 & comcp < 0.5 & thalachcp < 160.5,0.5,0.1651376146788991,1.0,0.1651376146788991,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & comcp < 0.5,0.5,0.3027522935779816,1.0,0.3027522935779816,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & comcp < 0.5 & oldpeakcp < 2.3499999999999996 & cholcp < 272.5,0.5,0.1009174311926605,1.0,0.1009174311926605,0.5,0.05
thalcp >= 2.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & agecp >= 37.5 & comcp < 1.5 & oldpeakcp < 2.3499999999999996 & cholcp < 272.5,0.5,0.128440366972477,1.0,0.128440366972477,0.5,0.05
thalcp >= 2.5 & oldpeakcp >= 0.55 & comcp < 1.5 & oldpeakcp < 2.3499999999999996 & cholcp < 272.5 & thalachcp < 160.5,0.5,0.128440366972477,1.0,0.128440366972477,0.5,0.05
exangcp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & thalcp >= 1.5 & thalachcp >= 110.0 & comcp < 0.5 & thalachcp < 160.5,0.5,0.1743119266055046,1.0,0.1743119266055046,0.5,0.05
thalcp >= 2.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & comcp < 0.5 & cholcp < 272.5,0.5,0.1651376146788991,1.0,0.1651376146788991,0.5,0.05
thalcp >= 2.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & thalachcp >= 110.0 & comcp < 0.5 & cholcp < 272.5,0.5,0.1559633027522936,1.0,0.1559633027522936,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & comcp < 0.5 & oldpeakcp < 2.3499999999999996 & cholcp < 272.5,0.5,0.0642201834862385,1.0,0.0642201834862385,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & thalachcp >= 110.0 & comcp < 0.5 & oldpeakcp < 2.3499999999999996 & cholcp < 272.5,0.5,0.0642201834862385,1.0,0.0642201834862385,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & comcp < 0.5 & oldpeakcp < 2.3499999999999996 & cholcp < 272.5 & thalachcp < 160.5,0.5,0.055045871559633,1.0,0.055045871559633,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & thalachcp >= 110.0 & comcp < 0.5 & oldpeakcp < 2.3499999999999996 & cholcp < 272.5 & thalachcp < 160.5,0.5,0.055045871559633,1.0,0.055045871559633,0.5,0.05
thalcp >= 2.5 & exangcp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & thalachcp >= 110.0 & comcp < 0.5 & oldpeakcp < 2.3499999999999996 & thalachcp < 160.5,0.5,0.073394495412844,1.0,0.073394495412844,0.5,0.05
thalcp >= 2.5 & oldpeakcp >= 0.55 & agecp >= 56.5 & thalachcp >= 110.0 & comcp < 0.5 & thalachcp < 160.5,0.5,0.1926605504587156,1.0,0.1926605504587156,0.5,0.05
